8.024451557806508983e-01,7.945393591513071341e-01,7.303788207301346036e-01,8.176539643792746226e-01,8.175350627043134200e-01,7.564441729603788023e-01,7.525555613873283756e-01,7.586423276865542631e-01,8.137930769343499904e-01,7.588967433155712206e-01,7.873243975868431388e-01,8.136425472450480312e-01,7.624370225483881880e-01,7.437877107023549428e-01,8.166806117573287560e-01,8.104656722419377735e-01,6.466621235365502818e-01,7.497520321009305544e-01,7.896391047072094382e-01,6.949447149312429906e-01,7.280781660038798675e-01,7.419115079598666007e-01,8.144189012939367922e-01,7.807734298788964189e-01,7.523601726543992507e-01,7.223967596306658523e-01,7.073467947997434946e-01,8.073450398282736584e-01,7.303940313649960325e-01,7.800651477073989870e-01,6.732386842641432390e-01,7.766271631168588652e-01,8.214538392582069193e-01,7.923208444436651288e-01,7.409910075675336660e-01,8.039762317463055030e-01,7.509659793649796633e-01,8.185919333933966424e-01,7.806149617994991852e-01,7.588289094005061797e-01,7.161707099051142222e-01,7.083015952027956752e-01,7.916443638414168982e-01,6.766969187964905208e-01,8.155690702756303034e-01,8.157628062814908931e-01,7.480142508297398241e-01,7.396409910479382344e-01,7.303460445599336825e-01,7.948633667945287362e-01,7.146255598029351841e-01,8.225824624613474745e-01,7.973942611224079657e-01,7.694650498769748381e-01,7.493145344001448382e-01,8.176355492201436981e-01,7.831735896635756422e-01,7.238134749120046507e-01,7.122413148745000422e-01,7.036657389607055002e-01,7.916485546691134356e-01,7.948633667945287362e-01,7.247414436840912133e-01,7.439315189108730575e-01,7.967609293274647841e-01,7.726059112789516181e-01,8.196196979529948301e-01,7.719633501628825334e-01,7.905976156884516604e-01,7.861800806059741076e-01,8.032531577408984491e-01,8.180740922771206902e-01,7.121226061905987503e-01,7.986807703042633211e-01,6.427932009364811794e-01,7.447534550954623134e-01,7.396996491402690888e-01,7.841365884438005196e-01,7.914189849154598111e-01,8.219321146737507133e-01,7.675326255042970169e-01,7.337959088683460029e-01,7.977455751514941351e-01,7.904456170814396776e-01,8.089775888705317275e-01,7.636462481561862026e-01,7.781793028203450868e-01,7.350030801255691415e-01,8.026083121325743308e-01,8.130362853519824684e-01,8.203962843636970481e-01,7.121226061905987503e-01,7.868901516451627387e-01,7.850399319037311141e-01,7.622481965115189828e-01,7.060530909182203274e-01,7.406359505958363121e-01,8.061613531246953901e-01,8.216489031123004327e-01,7.879502771530996208e-01,8.157192299233755328e-01,7.637142224842320415e-01,8.077355293619846721e-01,7.590154760149473434e-01,7.952592147956770718e-01,8.000853495457267428e-01,8.182546269970942809e-01,7.237323214667333859e-01,7.752902041430113078e-01,7.548309071141232618e-01,7.128005362016075486e-01,7.530717949062527561e-01,7.588961317746035773e-01,7.471817118441843597e-01,8.038943804737849197e-01,7.860477231715926605e-01,7.558396928380594071e-01,7.443430304607021597e-01,7.873109884508442402e-01,8.112134005397211300e-01,7.525555613873283756e-01,7.756910355082767827e-01,7.520013891959639318e-01,7.266321310232454200e-01,7.921242703051936118e-01,8.137127519696374378e-01,7.974843657186517776e-01,8.186968200791212569e-01,7.600501161258432781e-01,8.147881491853802283e-01,8.215877252342017600e-01,7.907735220519842567e-01,7.739523554536820171e-01,7.339753314738007850e-01,7.355073817920033674e-01,7.685153706292945364e-01,7.765989049396029298e-01,7.580522276914204438e-01,7.605088137948061711e-01,7.181221606199097440e-01,7.346296952437346706e-01,8.138259625458766910e-01,8.046288449402069221e-01,7.447265157330306140e-01,7.493841988569219792e-01,7.401268665746019160e-01,8.195933447903331892e-01,7.366489114699494856e-01,7.907114493802089861e-01,7.575656833074143615e-01,7.207194815468012106e-01,6.666031556341448505e-01,7.579560204168317439e-01,7.078738413352756442e-01,7.067595213358590645e-01,7.170034140715062509e-01,8.203448455156314711e-01,7.432741964767959342e-01,7.212729463603557711e-01,8.048752986606161341e-01,7.852251079503593800e-01,8.013734445442626253e-01,7.529202996910411283e-01,7.968084456072896948e-01,7.378732988530182224e-01,7.125902069699978636e-01,7.724386498647132226e-01,8.022251319792474966e-01,7.477433765208278960e-01,7.426276383390894020e-01,7.244310165525026379e-01,7.508941786972386234e-01,8.117599836154314463e-01,8.137327849976467853e-01,7.578650125415846706e-01,7.655599637277458180e-01,7.224635670303295454e-01,6.981582954257991025e-01,7.661827064250199548e-01,7.907509345925816113e-01,7.310307020165962566e-01,7.682706644829340181e-01,7.819947881212903074e-01,8.105622166278559915e-01,7.426138684107759236e-01,7.663087200270234378e-01,7.692192399591029073e-01,7.615167783008713887e-01,6.763463139765973908e-01,7.473485358122650135e-01,7.576892190721763454e-01,7.545947693854836436e-01,7.402958717677440292e-01,7.868588783347687521e-01,7.726866308238000691e-01,7.867513962426233576e-01,8.222598262627414112e-01,8.141559824852192540e-01,7.820663702410761697e-01,7.330410750411197052e-01,7.667316249724844823e-01,7.078738413352756442e-01,7.429900934807638357e-01,7.842792885547533732e-01,7.538017693350871351e-01,7.954593409889640920e-01,7.498580585603589199e-01,7.577551471285709495e-01,7.768066820943557715e-01,7.830392667589894939e-01,8.078254727148950209e-01,7.299256244831304752e-01,7.015124729099789791e-01,8.046915259352636074e-01,7.272023931111444295e-01,7.697643236779091458e-01,6.280349663643631786e-01,8.214959283121416878e-01,7.149634656544664457e-01,7.277472118942165391e-01,8.172912568254784293e-01,8.070967241491880939e-01,6.672751424051034386e-01,7.725634231447291445e-01,8.096650878994824385e-01,8.250222857866418291e-01,6.858815882904246708e-01,7.821737924016427534e-01,7.668285094819474734e-01,7.480333373472192182e-01,7.686054030183887553e-01,8.080053351100396908e-01,7.172076895677788055e-01,7.239409424425939932e-01,7.436399500858457134e-01,7.949305569466276200e-01,7.770397271704632125e-01,7.969734595340953742e-01,7.667339286571031032e-01,7.712671176165387665e-01,7.589580307643497559e-01,6.666031556341448505e-01,8.067736913267559151e-01,6.697246554324427503e-01,7.319022361605417304e-01,7.333205334841672585e-01,7.396006746560366274e-01,7.704605435238622846e-01,7.245403670158728771e-01,7.395361223063390277e-01,7.970981016793308171e-01,7.257837837367617784e-01,8.150323645722346022e-01,7.283414847638171041e-01,7.505376988654925974e-01,7.447780392611712541e-01,7.333062372331380363e-01,8.147564972024271546e-01,8.214521455138834582e-01,8.173921074867818160e-01,8.141506740252485441e-01,8.060053865312734045e-01,7.840381082764378284e-01,7.531608632409650950e-01,7.713273565929962272e-01,7.367378657302962042e-01,8.203448455156314711e-01,7.338536076460191460e-01,7.840230186025060055e-01,7.865667120663957235e-01,7.670129371188837419e-01,6.428469381606655153e-01,7.624370225483881880e-01,8.178639704229121454e-01,8.237380711148708512e-01,7.500977221438118736e-01,7.343335192366896580e-01,8.117507807431953992e-01,7.941194157777334839e-01,8.290161167823811850e-01,8.182926600005661077e-01,7.970956395371640024e-01,7.391490779870092398e-01,7.044977054976871989e-01,8.108027640738193487e-01,7.803441233354855289e-01,7.660913736154103537e-01,7.609092285660093991e-01,8.052938668225517738e-01,7.638325834003546477e-01,7.969734595340953742e-01,7.611296467464132576e-01,8.127144715582202972e-01,7.677166594151734191e-01,8.024694204353586269e-01,7.828436893788653927e-01,7.811379229332503504e-01,7.933111323986662411e-01,7.470170949102070690e-01,7.983790831352497452e-01,7.511519141823806978e-01,7.961308573792387211e-01,7.625209690069028046e-01,8.259111571941746277e-01,8.165269909030089535e-01,7.791395591292699097e-01,7.948528564328238843e-01,7.178902521346181009e-01,7.824796190242699900e-01,8.274875996021977542e-01,7.574558989209130289e-01,7.440912108118529211e-01,7.135986372258522614e-01,8.128750477629389515e-01,8.042548337959756211e-01,7.426928123480809329e-01,7.362003202752888109e-01,8.115518371963751365e-01,7.332346525957357253e-01,7.466984922575807815e-01,7.866884639408061597e-01,7.414434243253095191e-01,7.783360357397626217e-01,8.141506740252485441e-01,6.965225637511543999e-01,7.354258965055684438e-01,7.604746125342337626e-01,7.856078112335335151e-01,7.508746726502919522e-01,7.816699972249830930e-01,7.258985184986198602e-01,7.767521765453102578e-01,7.089335343980671666e-01,8.147239599582198899e-01,7.514285232379497304e-01,7.437661840928628809e-01,7.441546211628042862e-01,7.866047161329907667e-01,7.462851223674760170e-01,6.460757649766784017e-01,7.213438922437930279e-01,7.288902482642759528e-01,8.086925346593033526e-01,8.271644852925063018e-01,7.604746125342337626e-01,7.867558488568515696e-01,7.778217109050749034e-01,7.124406058456388413e-01,7.919470629611685686e-01,7.815840832386082848e-01,7.349638809752770952e-01,7.675703537199526361e-01,7.496120390114670018e-01,7.349082968480803446e-01,7.999569088030556996e-01,7.612524707493713017e-01,7.642782899791318307e-01,7.485416045888023673e-01,7.754489885289638229e-01,7.958230171730964475e-01,7.893536532367525504e-01,8.098376997416899536e-01,7.798220066646639470e-01,7.612077478217649240e-01,7.713014422701578443e-01,8.084051109146915826e-01,7.079487089889784368e-01,7.954012356809204709e-01,6.717341100978296842e-01,7.685459489631353280e-01,8.050769563721891231e-01,7.650005459414115361e-01,7.254349626560074871e-01,7.605039544635879833e-01,8.158275154805318952e-01,8.100889813329879008e-01,7.822185040394007416e-01,7.673108143113149815e-01,8.142743715453812925e-01,7.639659945378135530e-01,8.202168447973199328e-01,7.970956395371640024e-01,7.743282141981719935e-01,7.868588783347687521e-01,8.089253119637659362e-01,8.075519444872254482e-01,7.754489885289638229e-01,8.262764635469745933e-01,7.828436893788653927e-01,7.746743084537962565e-01,7.491440397438909882e-01,7.815840832386082848e-01,7.198226751666064738e-01,8.117891738075330155e-01,7.999206532532977532e-01,8.161527698999148095e-01,7.933008395763738729e-01,7.595485300962593334e-01,7.830392667589894939e-01,7.920993241595979395e-01,7.679100518467295577e-01,7.239448698144475003e-01,7.496688769234909344e-01,6.795968413310918832e-01,7.649573792000959882e-01,7.986134591360830592e-01,7.263187867536737841e-01,8.028673471046101628e-01,7.248932880799432432e-01,7.825078400398058909e-01,7.642132593800388118e-01,8.178753750376085430e-01,7.910088530910164284e-01,7.531534763353252560e-01,7.703739078018404518e-01,7.647640192169388174e-01,7.933882756828456451e-01,7.822461136723797281e-01,7.428330318616234162e-01,7.658786218439130877e-01,8.247332848446622400e-01,7.679568040181784516e-01,7.509659793649796633e-01,6.722310081528634074e-01,7.785572499740028851e-01,8.108395814673724500e-01,8.031353062262099884e-01,8.342771540959204035e-01,7.314297380058621956e-01,7.282785752105551680e-01,7.600437633234322643e-01,7.811558037165184931e-01,8.131784436929864190e-01,7.947559636860440646e-01,8.099307332338009369e-01,7.408643357213126057e-01,7.885666522911137788e-01,7.901870496741254524e-01,7.971012488917175176e-01,7.896391047072094382e-01,6.389225547687171769e-01,7.818914941920026562e-01,7.758585965722372135e-01,7.960259808566392259e-01,7.318094330989376450e-01,7.124625738911621875e-01,7.590446369613949029e-01,8.167168060199102575e-01,8.045761709463070677e-01,7.214308936604715283e-01,7.543152307855698346e-01,8.229768932383082491e-01,7.689841886304944474e-01,7.572273195181509209e-01,7.712103066523475770e-01,7.933486391622044387e-01,8.092337357416478083e-01,7.660537053356215598e-01,7.383790835525445573e-01,7.758090939018605914e-01,7.970038649911821427e-01,7.429741585632922973e-01,7.486593820189768600e-01,7.744969087173833033e-01,7.942569907973057175e-01,8.237458179044147011e-01,7.701029531336250900e-01,7.196701979005866168e-01,8.201120505036774144e-01,7.323368388511665161e-01,7.563655302741252306e-01,7.230404432842837403e-01,7.523739089044894079e-01,7.411629628026566996e-01,8.192619969868143448e-01,7.573091245063631183e-01,7.544384982417857710e-01,7.625637524928495781e-01,7.379443692821042733e-01,7.686610178815230787e-01,7.911486512411333161e-01,7.588289094005061797e-01,7.026892231804139355e-01,7.421974150980721330e-01,7.756414391664508967e-01,7.125745101053045927e-01,7.175263562825956454e-01,7.612611045723864933e-01,7.814238012368969200e-01,7.836984516595031369e-01,7.607755989266788976e-01,7.627082696036794340e-01,8.090268755156158065e-01,7.694363011245655137e-01,7.724474769051855594e-01,7.912300716370237463e-01,8.009883820413989941e-01,7.953526000376597294e-01,8.205932533470766677e-01,7.568718093232488231e-01,7.467352227038480672e-01,8.190823792453241214e-01,8.198240743160658539e-01,7.687148537207310062e-01,8.204054286796996776e-01,7.668875433173316658e-01,8.180197888140622320e-01,7.641814913727975611e-01,8.218968827653547748e-01,8.100889813329879008e-01,7.568718093232488231e-01,8.084902750599800569e-01,8.196126392029825514e-01,7.384541609004939833e-01,7.484651397570388776e-01,6.887720303435632685e-01,7.879270939241339589e-01,7.656286927455362434e-01,7.775899301633942828e-01,8.080988982769278239e-01,7.081569663623742406e-01,7.518541431606615699e-01,7.293180028106237556e-01,7.470170949102070690e-01,7.489409567213008989e-01,7.899138809256948113e-01,7.433339602717845551e-01,8.173982622178100899e-01,7.604108503407085440e-01,6.680413554883468663e-01,7.660913736154103537e-01,7.738516966118565987e-01,7.144976133900432513e-01,7.326868208498239499e-01,7.679568040181784516e-01,8.018992582122064228e-01,8.003641493252747763e-01,7.982041168465573433e-01,8.174867549727096172e-01,7.210506909482173876e-01,7.210506909482173876e-01,7.810274169393240928e-01,7.650046165513570973e-01,7.451887447908562834e-01,7.543784593450445497e-01,8.191801271536975904e-01,7.379511332210613173e-01,7.988142750734743558e-01,8.024451557806508983e-01,7.760418300953842996e-01,7.655708711837796443e-01,7.746743084537962565e-01,7.272648095489623321e-01,7.931413334224336475e-01,7.350030801255691415e-01,7.852251079503593800e-01,7.633912819539445671e-01,8.082265464226510154e-01,8.185919333933966424e-01,7.504514477915821269e-01,8.068680491382413944e-01,8.095737833820596530e-01,7.117897867575322390e-01,7.985886248399606258e-01,7.914684722209164303e-01,7.394606887571925080e-01,7.857511604715666786e-01,7.546243914625699878e-01,7.879157274416598300e-01,7.441545835819085575e-01,7.995934055246198824e-01,7.991465065347598262e-01,7.260746006417575504e-01,7.065507807210845703e-01,7.846214432365753444e-01,7.303940313649960325e-01,7.443235441648515804e-01,7.488794755576030360e-01,7.509274292398407935e-01,7.167293437990740479e-01,8.063207999619240729e-01,7.756770783985807993e-01,8.173444830359515301e-01,8.235939555103587439e-01,7.716747344126422270e-01,7.816699972249830930e-01,7.866430212542612210e-01,7.880947906265703962e-01,7.469888962528918874e-01,7.287615171782740875e-01,6.902032161255652332e-01,7.196123898928753482e-01,8.202333083062909314e-01,7.450274968659245101e-01,6.784426304178080569e-01,7.530717949062527561e-01,7.033876727968160214e-01,8.118528106903135644e-01,7.258745324899485984e-01,7.795040962298868115e-01,8.118705523983964500e-01,8.012994327763895974e-01,7.829481957077233378e-01,8.003882878413196567e-01,7.819332242788120668e-01,7.320142637089832593e-01,7.036666839402129225e-01,7.346283581856694056e-01,7.320142637089832593e-01,6.960038985437910775e-01,7.752902041430113078e-01,8.205631691496351188e-01,7.455279836359520740e-01,8.176539643792746226e-01,7.730118527146913054e-01,7.411276955082561901e-01,7.430532415690991321e-01,7.546694833422412652e-01,7.822118840442587873e-01,8.058664573346907556e-01,7.477975331102872936e-01,7.700616852405391954e-01,8.050444090402395503e-01,7.812753264207112913e-01,8.004457350020907080e-01,8.176644902535308290e-01,8.089292868351293242e-01,7.538981101189006218e-01,6.848636418265513504e-01,7.948528564328238843e-01,7.562540449532442199e-01,7.207543813619164963e-01,7.724386498647132226e-01,7.925037935974124093e-01,8.109784336914448444e-01,7.435332643523044904e-01,7.899815907298637363e-01,7.564441729603788023e-01,7.265025808800239515e-01,8.157192299233755328e-01,7.531608632409650950e-01,8.083182574388980690e-01,7.520768670453317206e-01,8.067459608892206813e-01,8.078468500755985326e-01,7.400885387617048838e-01,8.028217376111241865e-01,6.939531959297355890e-01,8.137327849976467853e-01,8.104656722419377735e-01,7.418698098449825196e-01,7.624370225483881880e-01,7.763007275315816358e-01,7.626722721943539618e-01,7.864896113585853055e-01,7.884685883633149039e-01,7.430298476591793433e-01,8.195656367350537819e-01,7.835643553332982680e-01,7.473843579467976950e-01,7.651218649015947282e-01,8.042725449997633058e-01,7.426928123480809329e-01,8.228964942830667706e-01,8.171495216694959485e-01,7.827373819958196588e-01,7.770474190873867260e-01,7.811558037165184931e-01,7.806083310871730907e-01,7.630338157635554452e-01,7.508999373208801176e-01,8.237458179044147011e-01,8.209003119614769473e-01,8.112571271307659204e-01,7.511548451928462544e-01,8.041711261845108094e-01,7.794264157423014261e-01,7.413796675383971246e-01,7.089335343980671666e-01,8.022264986126599329e-01,7.135900441133262717e-01,8.195537983969373164e-01,7.813257932798105543e-01,7.715954355180110191e-01,7.325442160478025100e-01,7.580541201532098317e-01,7.781685847402796119e-01,7.534095204396932255e-01,7.778628844139773291e-01,8.093665377915257864e-01,7.455858927733687302e-01,7.873456134035226039e-01,7.164987042511073989e-01,7.140450339896112775e-01,6.982612037717003117e-01,7.487600982777089520e-01,8.021852380816177908e-01,8.195656367350537819e-01,7.465533658282835772e-01,7.727288292580702933e-01,6.863449560324508258e-01,7.416738664602792186e-01,7.646985310411402725e-01,7.400700085048599330e-01,7.861800806059741076e-01,8.201120505036774144e-01,7.406519880628928965e-01,7.620020567699209435e-01,8.159616086251330058e-01,7.520779779683619548e-01,7.226956202770682403e-01,7.925259907204127430e-01,6.403037779990929934e-01,7.633118079044645121e-01,7.484943943741876327e-01,7.993218164393327552e-01,8.334962182460937674e-01,7.505376988654925974e-01,8.118307915149559628e-01,8.143984743483013711e-01,7.109630306294076885e-01,7.235686004818429051e-01,8.246388522141420152e-01,7.237557067501896313e-01,7.835643553332982680e-01,7.327345601774977180e-01,7.820663702410761697e-01,8.115302886991285769e-01,7.232425431464895027e-01,7.482826948279820423e-01,7.827302801202509208e-01,7.783195771483130132e-01,7.774186390539405966e-01,7.385297074539876050e-01,8.259905739095255717e-01,8.184070533683897031e-01,7.548090769110160636e-01,7.466508466073866757e-01,7.568484364956183930e-01,7.354258965055684438e-01,7.891958577941141639e-01,7.489369293966566810e-01,7.965012516897586048e-01,7.420539943765513957e-01,7.912178628263570879e-01,7.428802790785058452e-01,7.275313821789238800e-01,7.282785752105551680e-01,8.058686841546544022e-01,8.029267363110078604e-01,7.852251079503593800e-01,7.466693683610536869e-01,7.766741441204715324e-01,7.802887256917937497e-01,7.340241547310589754e-01,7.914684722209164303e-01,7.461704849330658140e-01,7.525555613873283756e-01,7.683240526015294725e-01,7.821748849861592801e-01,7.612611045723864933e-01,7.761911870409359260e-01,7.530624000192862599e-01,7.378732988530182224e-01,7.911159190148101539e-01,7.400462302299611883e-01,7.793164302430453105e-01,7.456714033430373867e-01,7.254902176815060111e-01,7.290507626185802614e-01,7.584237588773655725e-01,8.210070547597924095e-01,8.027880701733827173e-01,7.529092800346497416e-01,7.421243793941675326e-01,7.823801112730526253e-01,8.019318115869037422e-01,7.267282465909641331e-01,8.018898759813380961e-01,7.954012356809204709e-01,7.941930381435716724e-01,7.182323071606283582e-01,7.770397271704632125e-01,8.137632716551835843e-01,7.473061171566254268e-01,7.363095921574093206e-01,7.648046442524850663e-01,8.076263319064761470e-01,7.820931347273432088e-01,7.461677410817278977e-01,8.075559811750666617e-01,7.424285453694899894e-01,8.100939133807855130e-01,7.548090769110160636e-01,7.518597554076387190e-01,7.327194359913812294e-01,7.612611045723864933e-01,8.243041489449294268e-01,7.629301832980537323e-01,8.223093213330902040e-01,7.739994723933907306e-01,7.828074184119284684e-01,8.027804642849890593e-01,8.126749923851557256e-01,8.080912489598230941e-01,7.493145344001448382e-01,7.334711982957501375e-01,8.172973707509499919e-01,7.928544089702118658e-01,8.200214042883039456e-01,7.860025482505146321e-01,7.953356844819083893e-01,7.018831406838551557e-01,8.151923001193092100e-01,8.193014090163736052e-01,7.428796108354380756e-01,7.855076552676041324e-01,7.467352227038480672e-01,7.666808115211781738e-01,7.754178950400257841e-01,7.941100004620167407e-01,8.127144715582202972e-01,7.333428031210047493e-01,8.225593862443844051e-01,8.212146129123022442e-01,7.982963944067011930e-01,8.145210101220468069e-01,7.350504372088949578e-01,7.607801623758336795e-01,8.174668197157627381e-01,7.806300853297990505e-01,8.240230121106076888e-01,7.692482622687559779e-01,7.612925590847521296e-01,8.013352973651928224e-01,8.188178554137506282e-01,7.053706596812259200e-01,7.344333112784537931e-01,8.211583342124227913e-01,7.853304466153545604e-01,7.634860137547072600e-01,8.007287325472534079e-01,8.030315435899839649e-01,8.191656362187279550e-01,7.878074645336508031e-01,8.148251200417169215e-01,7.777591004874973013e-01,7.286248106086079535e-01,8.180197888140622320e-01,8.161638953942339514e-01,8.094507320006726347e-01,7.890712436834053101e-01,7.871235351854255491e-01,7.406777809713412930e-01,7.359385844605571547e-01,7.723859496237879263e-01,7.697136932087932371e-01,7.229960104636720120e-01,7.360897887893464997e-01,7.502387965964253391e-01,7.736824979917756862e-01,8.235939555103587439e-01,7.702125955574429250e-01,8.040912346703000813e-01,7.255555705539805667e-01,8.092412469393833740e-01,7.846665775166403733e-01,7.549334430493849224e-01,7.121226061905987503e-01,8.137127519696374378e-01,7.850897347303287255e-01,7.704850967045395738e-01,6.780089685300071389e-01,7.783585324701587371e-01,7.355338338258351483e-01,8.171117289336347067e-01,7.297669952434265861e-01,7.580619641165090572e-01,6.705229140961188605e-01,8.076376885119369575e-01,8.040671654569985227e-01,7.775387893333943756e-01,7.326420351222580063e-01,7.660913736154103537e-01,8.028217376111241865e-01,7.377041317981281043e-01,7.382755792828813446e-01,8.061613531246953901e-01,7.953908124151037873e-01,7.576616856021122226e-01,8.141653735236275002e-01,8.166429253716215309e-01,7.774149044788422058e-01,7.964698667839947843e-01,7.629301832980537323e-01,8.218735430832146971e-01,7.894914695235818458e-01,7.153587495410899111e-01,6.730568908289483732e-01,7.535619081863893509e-01,7.897272314069264665e-01,8.028673471046101628e-01,7.418977480186932372e-01,8.149430593761537445e-01,8.196866917886925785e-01,8.255018351918824715e-01,7.695235224191007140e-01,7.874763559807620439e-01,8.163492768564794000e-01,7.547661635889200138e-01,7.447868020739358830e-01,7.191027126069094999e-01,7.925037935974124093e-01,8.199609995559572484e-01,8.033859967875138786e-01,8.013245469576283364e-01,7.517576008325863590e-01,8.203220981528719369e-01,7.346852391987562791e-01,7.802887256917937497e-01,8.214129456297959431e-01,7.385297074539876050e-01,7.434341764413529008e-01,7.730206010052268484e-01,7.529092800346497416e-01,7.542250859745248670e-01,7.636791077088592727e-01,7.712354401182426322e-01,7.842792885547533732e-01,7.806149617994991852e-01,7.666871159174295514e-01,7.385281667919176840e-01,7.182323071606283582e-01,7.484858021050666554e-01,7.260034368161654150e-01,7.572273195181509209e-01,7.737978119663661003e-01,7.486977213375672902e-01,7.914997627633331145e-01,7.166158787814554953e-01,8.127502766814248547e-01,7.830542440160911388e-01,7.246440790995607450e-01,8.035206327084138955e-01,8.139966906605210495e-01,8.086601956689316584e-01,7.879502771530996208e-01,7.853227644171908439e-01,8.223615300356839075e-01,7.110083717121292723e-01,6.993548300008841645e-01,7.465452744486703596e-01,8.061741287826335034e-01,7.718893551185973534e-01,7.420810672938478181e-01,8.025750073004535023e-01,7.313193352628130084e-01,7.756199236256731133e-01,7.894349671519331757e-01,7.481008179919281798e-01,7.908833060822677563e-01,7.723267283832793151e-01,7.629301832980537323e-01,7.577404351708210140e-01,8.177535978039425224e-01,7.759888181836954724e-01,7.965327016326194665e-01,7.777237941970778223e-01,8.252071256881593486e-01,7.322498130990131582e-01,7.739994723933907306e-01,7.775234302625612104e-01,7.579238649286562657e-01,7.559981192231134406e-01,7.815609264323810645e-01,7.583539669992612753e-01,7.597498699613720596e-01,7.337040425313378078e-01,7.823860580790399366e-01,7.630313158778899707e-01,7.306265529531761338e-01,7.986536438084036460e-01,7.890230386944623309e-01,8.102962377850706499e-01,7.589855728733081452e-01,8.163199756130216089e-01,8.219431555914925580e-01,7.795473150825720232e-01,8.172917701711794880e-01,8.183179894192393888e-01,8.224684267395444559e-01,7.204240239650638866e-01,7.813807540996757783e-01,7.079379461073767033e-01,7.456689024720117853e-01,8.232781413699306050e-01,8.167887359364498501e-01,8.166429253716215309e-01,7.768066820943557715e-01,7.735112230555326596e-01
